customer_id,company_name,industry,company_size,maintenance_model,equipment_criticality,annual_revenue_estimated,maintenance_budget_annual,downtime_cost_per_hour,preferred_supplier,relationship_start_date,active,last_updated
C01220,Empresa Industrial 1220,Alimentos,Pequena,Terceirizada,Baixa,1925221904.54,442668.81,25343.13,False,2023-01-07,True,2026-01-03 20:28:51.554854
C01221,Empresa Industrial 1221,Cimento,Média,Interna,Alta,4394637232.29,151409.64,43620.99,True,2019-01-15,False,2026-01-03 20:28:51.554861
C01222,Empresa Industrial 1222,Alimentos,Pequena,Terceirizada,Baixa,2256662155.4,1648543.18,20718.11,False,2023-06-29,False,2026-01-03 20:28:51.554868
C01223,Empresa Industrial 1223,Automotiva,Média,Terceirizada,Baixa,2276811091.93,1587525.53,10283.33,True,2013-07-05,True,2026-01-03 20:28:51.554876
C01224,Empresa Industrial 1224,Química,Pequena,Terceirizada,Média,282321961.37,2383011.42,16692.94,False,2006-08-31,True,2026-01-03 20:28:51.554883
C01225,Empresa Industrial 1225,Alimentos,Pequena,Terceirizada,Média,4850703563.77,897925.97,22774.48,False,2019-12-13,True,2026-01-03 20:28:51.554890
C01226,Empresa Industrial 1226,Energia,Pequena,Terceirizada,Média,3889957577.45,3036408.75,37449.55,True,2007-05-23,True,2026-01-03 20:28:51.554898
C01227,Empresa Industrial 1227,Alimentos,Grande,Interna,Média,3552232564.07,4200164.65,32373.3,False,2017-08-09,False,2026-01-03 20:28:51.554905
C01228,Empresa Industrial 1228,Cimento,Pequena,Interna,Média,4411853362.44,3153006.96,36555.46,True,2003-03-15,True,2026-01-03 20:28:51.554912
C01229,Empresa Industrial 1229,Cimento,Pequena,Interna,Média,1706463046.49,3577988.36,42961.29,True,2009-11-21,False,2026-01-03 20:28:51.554921
C01230,Empresa Industrial 1230,Química,Média,Mista,Média,3127919274.08,587350.98,9432.86,True,2000-04-25,True,2026-01-03 20:28:51.554928
C01231,Empresa Industrial 1231,Energia,Grande,Interna,Média,4111370617.86,4455525.61,41494.43,True,2016-08-31,True,2026-01-03 20:28:51.554937
C01232,Empresa Industrial 1232,Automotiva,Média,Terceirizada,Baixa,3167860053.23,2973399.01,2624.54,False,2011-04-08,True,2026-01-03 20:28:51.554944
C01233,Empresa Industrial 1233,Alimentos,Média,Interna,Baixa,4923910605.17,1812738.76,29439.51,False,2012-10-16,True,2026-01-03 20:28:51.554952
C01234,Empresa Industrial 1234,Cimento,Pequena,Terceirizada,Baixa,2190605913.81,4838310.19,19627.81,False,2003-04-09,False,2026-01-03 20:28:51.554959
C01235,Empresa Industrial 1235,Papel e Celulose,Média,Mista,Média,3011351005.51,3110670.58,35591.16,False,2012-11-14,True,2026-01-03 20:28:51.554967
C01236,Empresa Industrial 1236,Energia,Média,Interna,Média,1194535889.01,1739290.23,13562.71,False,2012-01-10,True,2026-01-03 20:28:51.554974
C01237,Empresa Industrial 1237,Automotiva,Grande,Interna,Alta,669303774.93,2759850.7,28775.2,False,2007-01-02,False,2026-01-03 20:28:51.554981
C01238,Empresa Industrial 1238,Energia,Pequena,Terceirizada,Alta,2740174256.67,3070695.04,7549.63,False,2003-04-26,True,2026-01-03 20:28:51.554989
C01239,Empresa Industrial 1239,Papel e Celulose,Pequena,Interna,Baixa,1747985950.94,2518938.07,33769.12,True,2023-01-28,True,2026-01-03 20:28:51.554997
C01240,Empresa Industrial 1240,Alimentos,Média,Terceirizada,Média,2322937916.23,2597651.14,41227.49,False,2006-09-01,True,2026-01-03 20:28:51.555004
C01241,Empresa Industrial 1241,Alimentos,Grande,Mista,Baixa,1664769522.6,2745778.06,13547.15,False,2013-03-01,True,2026-01-03 20:28:51.555012
C01242,Empresa Industrial 1242,Siderurgia,Grande,Interna,Alta,1130609667.82,3406384.79,42654.48,True,2020-08-29,True,2026-01-03 20:28:51.555019
C01243,Empresa Industrial 1243,Cimento,Pequena,Interna,Média,4293325339.86,2500708.31,3364.65,False,2019-03-16,True,2026-01-03 20:28:51.555026
C01244,Empresa Industrial 1244,Siderurgia,Média,Interna,Alta,3388164395.05,3926657.42,18453.94,True,2005-08-04,True,2026-01-03 20:28:51.555033
C01245,Empresa Industrial 1245,Automotiva,Média,Mista,Alta,4960432338.95,1371642.8,2107.55,True,2011-03-23,True,2026-01-03 20:28:51.555041
C01246,Empresa Industrial 1246,Siderurgia,Grande,Mista,Alta,3728840486.98,761841.63,3942.32,True,2000-09-30,True,2026-01-03 20:28:51.555050
C01247,Empresa Industrial 1247,Energia,Grande,Terceirizada,Alta,4532442574.36,193319.83,36774.35,True,2015-07-08,True,2026-01-03 20:28:51.555059
C01248,Empresa Industrial 1248,Energia,Pequena,Terceirizada,Média,1570138218.4,555894.17,43253.81,False,2009-05-26,False,2026-01-03 20:28:51.555067
C01249,Empresa Industrial 1249,Energia,Pequena,Terceirizada,Alta,3905133565.86,1673534.55,33852.28,True,2018-12-30,True,2026-01-03 20:28:51.555075
C01250,Empresa Industrial 1250,Cimento,Pequena,Mista,Média,11819673.32,891225.26,8275.65,False,2001-01-19,True,2026-01-03 20:28:51.555083
C01251,Empresa Industrial 1251,Papel e Celulose,Pequena,Terceirizada,Alta,3001960794.1,528663.65,17843.25,False,2010-04-15,True,2026-01-03 20:28:51.555090
C01252,Empresa Industrial 1252,Papel e Celulose,Média,Terceirizada,Média,4436440661.01,1261617.06,36326.32,False,2004-01-09,False,2026-01-03 20:28:51.555100
C01253,Empresa Industrial 1253,Energia,Média,Interna,Baixa,4483450072.61,4473697.49,9806.87,False,2021-02-16,True,2026-01-03 20:28:51.555117
C01254,Empresa Industrial 1254,Alimentos,Média,Mista,Média,2246428000.99,1641483.96,47160.21,True,2002-04-13,True,2026-01-03 20:28:51.555402
C01255,Empresa Industrial 1255,Energia,Pequena,Mista,Média,2735653297.14,4890151.79,15440.77,True,2024-01-15,True,2026-01-03 20:28:51.555428
C01256,Empresa Industrial 1256,Mineração,Média,Terceirizada,Baixa,1544706924.11,307790.09,34487.11,True,2018-11-22,True,2026-01-03 20:28:51.555447
C01257,Empresa Industrial 1257,Energia,Grande,Mista,Baixa,2334693742.5,1953268.7,18777.08,True,2014-12-24,True,2026-01-03 20:28:51.555488
C01258,Empresa Industrial 1258,Papel e Celulose,Grande,Terceirizada,Média,1807757730.87,2289725.2,5413.33,True,2005-11-27,True,2026-01-03 20:28:51.555506
C01259,Empresa Industrial 1259,Papel e Celulose,Pequena,Interna,Alta,2691996721.72,3692906.57,37696.53,False,2010-12-08,True,2026-01-03 20:28:51.555525
C01260,Empresa Industrial 1260,Papel e Celulose,Média,Terceirizada,Alta,2690211954.5,3525653.15,35912.74,True,2004-02-01,False,2026-01-03 20:28:51.555547
C01261,Empresa Industrial 1261,Energia,Média,Interna,Alta,897869056.52,3319653.28,32379.6,True,2016-03-17,True,2026-01-03 20:28:51.555571
C01262,Empresa Industrial 1262,Siderurgia,Grande,Interna,Baixa,4044935273.52,2452098.35,2172.6,True,2016-05-05,False,2026-01-03 20:28:51.555593
C01263,Empresa Industrial 1263,Siderurgia,Média,Terceirizada,Baixa,3951133898.39,588568.62,33877.69,True,2020-02-13,False,2026-01-03 20:28:51.555614
C01264,Empresa Industrial 1264,Siderurgia,Grande,Mista,Baixa,27165996.07,4880227.8,16959.06,True,2001-12-23,True,2026-01-03 20:28:51.555659
C01265,Empresa Industrial 1265,Cimento,Grande,Terceirizada,Baixa,3042447022.47,1697064.35,44190.24,False,2002-03-24,False,2026-01-03 20:28:51.555673
C01266,Empresa Industrial 1266,Mineração,Média,Mista,Alta,2463457675.48,1575354.59,25596.22,False,2013-04-26,True,2026-01-03 20:28:51.555687
C01267,Empresa Industrial 1267,Mineração,Pequena,Terceirizada,Baixa,3830987805.18,2236374.66,32540.73,True,2013-02-15,True,2026-01-03 20:28:51.555703
C01268,Empresa Industrial 1268,Cimento,Grande,Mista,Baixa,4920297528.98,2248197.08,20895.2,False,2011-09-22,True,2026-01-03 20:28:51.555712
C01269,Empresa Industrial 1269,Siderurgia,Grande,Interna,Baixa,4506332297.35,4734088.14,12222.53,False,2004-06-03,True,2026-01-03 20:28:51.555721
C01270,Empresa Industrial 1270,Energia,Grande,Mista,Alta,4617920898.95,1326349.18,46424.37,False,2013-09-13,True,2026-01-03 20:28:51.555730
C01271,Empresa Industrial 1271,Cimento,Grande,Interna,Alta,3421822847.46,1807048.3,41222.2,True,2015-07-03,False,2026-01-03 20:28:51.555739
C01272,Empresa Industrial 1272,Química,Média,Mista,Baixa,1419523102.01,154319.8,45935.07,True,2017-09-08,False,2026-01-03 20:28:51.555748
C01273,Empresa Industrial 1273,Automotiva,Pequena,Terceirizada,Baixa,967791439.75,2637810.62,39596.65,True,2004-11-22,True,2026-01-03 20:28:51.555757
C01274,Empresa Industrial 1274,Química,Média,Terceirizada,Alta,473079161.67,1751315.08,15774.5,False,2012-06-30,False,2026-01-03 20:28:51.555766
C01275,Empresa Industrial 1275,Mineração,Grande,Interna,Baixa,3361928878.27,4843836.37,1660.29,True,2007-03-07,True,2026-01-03 20:28:51.555774
C01276,Empresa Industrial 1276,Química,Pequena,Interna,Média,2776340791.68,397792.52,17314.13,False,2018-06-07,True,2026-01-03 20:28:51.555784
C01277,Empresa Industrial 1277,Cimento,Grande,Interna,Baixa,4840865193.69,686253.53,3480.75,False,2000-07-13,False,2026-01-03 20:28:51.555793
C01278,Empresa Industrial 1278,Energia,Pequena,Interna,Alta,280308987.19,2317351.34,5903.03,True,2003-08-01,True,2026-01-03 20:28:51.555803
C01279,Empresa Industrial 1279,Papel e Celulose,Grande,Interna,Média,66161974.99,755647.35,48505.03,False,2007-02-14,True,2026-01-03 20:28:51.555812
C01280,Empresa Industrial 1280,Alimentos,Pequena,Mista,Baixa,4336200837.48,3052920.62,37307.68,False,2017-07-05,True,2026-01-03 20:28:51.555820
C01281,Empresa Industrial 1281,Química,Grande,Interna,Média,2071798040.1,3010714.84,14438.02,False,2000-10-17,True,2026-01-03 20:28:51.555829
C01282,Empresa Industrial 1282,Siderurgia,Pequena,Interna,Alta,4673679739.83,4722935.38,32105.53,True,2012-03-17,True,2026-01-03 20:28:51.555838
C01283,Empresa Industrial 1283,Química,Grande,Interna,Média,1196445680.29,1968017.21,13860.76,True,2010-11-30,True,2026-01-03 20:28:51.555848
C01284,Empresa Industrial 1284,Papel e Celulose,Pequena,Terceirizada,Alta,3803192231.87,1025753.91,6572.42,False,2018-11-06,False,2026-01-03 20:28:51.555890
C01285,Empresa Industrial 1285,Energia,Média,Interna,Média,1358609796.99,927892.66,3623.77,False,2019-11-04,True,2026-01-03 20:28:51.555902
C01286,Empresa Industrial 1286,Siderurgia,Grande,Interna,Média,2242889594.4,2616964.33,4342.28,True,2004-06-08,True,2026-01-03 20:28:51.555916
C01287,Empresa Industrial 1287,Mineração,Grande,Mista,Alta,4016014247.82,1948048.19,37403.71,False,2016-11-04,True,2026-01-03 20:28:51.555931
C01288,Empresa Industrial 1288,Cimento,Média,Terceirizada,Baixa,2302612802.61,877867.55,30364.13,False,2011-11-01,False,2026-01-03 20:28:51.555945
C01289,Empresa Industrial 1289,Automotiva,Pequena,Mista,Alta,2524117765.21,3599153.84,19417.28,False,2006-11-02,True,2026-01-03 20:28:51.555959
C01290,Empresa Industrial 1290,Mineração,Pequena,Interna,Alta,4071182630.93,4788833.57,10623.7,True,2020-07-19,True,2026-01-03 20:28:51.555972
C01291,Empresa Industrial 1291,Automotiva,Grande,Mista,Baixa,3647691099.29,2585937.74,43960.05,True,2008-04-07,True,2026-01-03 20:28:51.555985
C01292,Empresa Industrial 1292,Mineração,Grande,Terceirizada,Alta,2201117208.11,1456388.96,36102.56,False,2016-10-24,False,2026-01-03 20:28:51.555998
C01293,Empresa Industrial 1293,Cimento,Pequena,Interna,Alta,1015248799.88,2483918.81,22164.61,True,2008-09-22,True,2026-01-03 20:28:51.556012
C01294,Empresa Industrial 1294,Automotiva,Pequena,Terceirizada,Alta,1549024169.45,3897799.34,17673.12,True,2011-09-06,True,2026-01-03 20:28:51.556025
C01295,Empresa Industrial 1295,Automotiva,Grande,Interna,Baixa,4321438569.59,1607716.87,30218.7,True,2012-06-29,False,2026-01-03 20:28:51.556038
C01296,Empresa Industrial 1296,Mineração,Pequena,Terceirizada,Alta,2634556833.32,3520225.85,32912.8,False,2008-05-20,True,2026-01-03 20:28:51.556051
C01297,Empresa Industrial 1297,Papel e Celulose,Média,Mista,Alta,1556951970.03,172812.78,30523.67,False,2006-04-01,False,2026-01-03 20:28:51.556066
C01298,Empresa Industrial 1298,Siderurgia,Pequena,Interna,Alta,3597866915.6,2010292.03,42659.7,False,2020-11-15,True,2026-01-03 20:28:51.556107
C01299,Empresa Industrial 1299,Alimentos,Média,Terceirizada,Média,4254042498.55,3012282.48,47373.05,True,2007-01-18,False,2026-01-03 20:28:51.556116
C01300,Empresa Industrial 1300,Siderurgia,Média,Mista,Alta,253582065.89,2334505.03,19985.12,False,2015-03-28,True,2026-01-03 20:28:51.556126
C01301,Empresa Industrial 1301,Cimento,Média,Interna,Alta,3028306020.71,4544211.83,4253.12,True,2014-10-20,True,2026-01-03 20:28:51.556136
C01302,Empresa Industrial 1302,Cimento,Grande,Interna,Média,1095728092.33,4564767.21,12129.61,False,2003-11-01,True,2026-01-03 20:28:51.556145
C01303,Empresa Industrial 1303,Mineração,Grande,Interna,Alta,3146163330.87,2482667.03,16678.77,False,2010-03-19,False,2026-01-03 20:28:51.556155
C01304,Empresa Industrial 1304,Automotiva,Pequena,Interna,Alta,3598052877.72,987870.83,18585.75,True,2017-03-14,True,2026-01-03 20:28:51.556165
C01305,Empresa Industrial 1305,Mineração,Grande,Interna,Alta,3468231340.71,4989186.48,24008.03,False,2009-08-24,True,2026-01-03 20:28:51.556175
C01306,Empresa Industrial 1306,Energia,Pequena,Mista,Alta,3576810072.5,3446866.69,43887.04,True,2000-05-02,True,2026-01-03 20:28:51.556185
C01307,Empresa Industrial 1307,Energia,Média,Terceirizada,Alta,317767389.27,4670603.65,25346.22,True,2014-04-16,False,2026-01-03 20:28:51.556195
C01308,Empresa Industrial 1308,Química,Grande,Interna,Baixa,2835711323.02,4077725.74,26139.32,False,2007-03-28,True,2026-01-03 20:28:51.556204
C01309,Empresa Industrial 1309,Alimentos,Média,Mista,Baixa,883084216.59,679563.57,38636.17,True,2006-05-10,True,2026-01-03 20:28:51.556213
C01310,Empresa Industrial 1310,Siderurgia,Pequena,Interna,Baixa,2039603834.38,4171545.47,27577.88,True,2023-06-21,True,2026-01-03 20:28:51.556222
C01311,Empresa Industrial 1311,Energia,Grande,Mista,Média,2295407006.23,2931009.65,32092.91,False,2024-03-29,False,2026-01-03 20:28:51.556231
C01312,Empresa Industrial 1312,Cimento,Pequena,Terceirizada,Alta,1284558319.49,1804325.56,47955.99,False,2014-01-18,True,2026-01-03 20:28:51.556241
C01313,Empresa Industrial 1313,Siderurgia,Média,Terceirizada,Média,2469560261.0,3461407.57,32014.23,False,2020-02-22,True,2026-01-03 20:28:51.556251
C01314,Empresa Industrial 1314,Cimento,Grande,Terceirizada,Baixa,4957410838.36,2325094.28,27019.63,False,2012-01-24,False,2026-01-03 20:28:51.556260
C01315,Empresa Industrial 1315,Papel e Celulose,Pequena,Mista,Baixa,4272364633.62,4070154.59,4888.48,False,2000-04-14,True,2026-01-03 20:28:51.556269
C01316,Empresa Industrial 1316,Cimento,Média,Terceirizada,Média,4255230652.21,4135546.86,24591.98,False,2002-12-29,False,2026-01-03 20:28:51.556278
C01317,Empresa Industrial 1317,Siderurgia,Média,Interna,Baixa,4778660661.76,3855546.19,11534.01,False,2017-08-18,False,2026-01-03 20:28:51.556288
C01318,Empresa Industrial 1318,Química,Média,Mista,Baixa,1788895169.31,4770317.19,42299.73,False,2014-08-17,True,2026-01-03 20:28:51.556298
C01319,Empresa Industrial 1319,Energia,Grande,Terceirizada,Média,4279940715.56,985785.72,41219.57,False,2009-02-03,True,2026-01-03 20:28:51.556308
C01320,Empresa Industrial 1320,Automotiva,Média,Terceirizada,Baixa,4040411088.45,1230917.3,34610.41,True,2014-05-27,True,2026-01-03 20:28:51.556317
C01321,Empresa Industrial 1321,Siderurgia,Pequena,Terceirizada,Média,1127406379.31,3477526.24,5680.27,False,2002-10-12,True,2026-01-03 20:28:51.556327
C01322,Empresa Industrial 1322,Alimentos,Grande,Terceirizada,Alta,3075805182.66,985990.15,24429.75,True,2000-02-12,True,2026-01-03 20:28:51.556336
C01323,Empresa Industrial 1323,Automotiva,Pequena,Mista,Baixa,1810730829.7,429195.99,42007.23,False,2018-11-15,True,2026-01-03 20:28:51.556344
C01324,Empresa Industrial 1324,Papel e Celulose,Grande,Mista,Baixa,597245257.17,3083538.07,22870.01,True,2001-07-10,True,2026-01-03 20:28:51.556353
C01325,Empresa Industrial 1325,Alimentos,Média,Mista,Alta,1768652879.48,4053091.4,3013.58,False,2016-03-15,True,2026-01-03 20:28:51.556363
C01326,Empresa Industrial 1326,Automotiva,Grande,Mista,Alta,3683225589.11,1809831.43,3145.95,True,2005-12-03,False,2026-01-03 20:28:51.556372
C01327,Empresa Industrial 1327,Papel e Celulose,Pequena,Interna,Média,2416699469.82,1657361.58,28428.82,True,2014-05-28,False,2026-01-03 20:28:51.556381
C01328,Empresa Industrial 1328,Alimentos,Pequena,Interna,Alta,2895761951.43,4480989.45,40646.61,True,2001-01-12,False,2026-01-03 20:28:51.556391
C01329,Empresa Industrial 1329,Mineração,Média,Mista,Baixa,192206206.92,188826.89,31663.59,True,2024-08-02,True,2026-01-03 20:28:51.556400
C01330,Empresa Industrial 1330,Mineração,Grande,Mista,Alta,4663951827.7,1167924.79,38631.89,True,2007-03-20,True,2026-01-03 20:28:51.556409
C01331,Empresa Industrial 1331,Alimentos,Pequena,Terceirizada,Alta,4306084782.6,1265818.03,6486.91,True,2003-05-10,True,2026-01-03 20:28:51.556418
C01332,Empresa Industrial 1332,Energia,Média,Mista,Baixa,1347152636.27,2685819.11,25757.95,False,2014-11-06,True,2026-01-03 20:28:51.556427
C01333,Empresa Industrial 1333,Mineração,Grande,Mista,Baixa,2452332414.36,1743457.05,14568.25,True,2016-10-06,True,2026-01-03 20:28:51.556435
C01334,Empresa Industrial 1334,Papel e Celulose,Média,Mista,Média,1469115097.76,3245006.1,1328.05,False,2000-06-24,True,2026-01-03 20:28:51.556445
C01335,Empresa Industrial 1335,Mineração,Média,Mista,Média,4484736040.47,2287781.94,8356.1,False,2017-05-09,True,2026-01-03 20:28:51.556454
C01336,Empresa Industrial 1336,Mineração,Pequena,Mista,Baixa,4008817060.29,1262424.09,21782.17,True,2008-04-12,False,2026-01-03 20:28:51.556463
C01337,Empresa Industrial 1337,Papel e Celulose,Grande,Terceirizada,Média,1452966661.56,4273032.99,42027.05,False,2019-01-16,True,2026-01-03 20:28:51.556472
C01338,Empresa Industrial 1338,Energia,Média,Terceirizada,Baixa,3551978612.93,3821350.22,47230.58,True,2023-05-29,True,2026-01-03 20:28:51.556481
C01339,Empresa Industrial 1339,Papel e Celulose,Grande,Terceirizada,Baixa,2363459235.0,2123799.08,27645.52,False,2009-09-22,True,2026-01-03 20:28:51.556490
C01340,Empresa Industrial 1340,Siderurgia,Pequena,Interna,Média,4057529286.82,3287264.22,32614.41,False,2020-08-14,True,2026-01-03 20:28:51.556499
C01341,Empresa Industrial 1341,Alimentos,Grande,Interna,Média,2329587182.41,4604898.76,36687.87,False,2002-04-25,True,2026-01-03 20:28:51.556507
C01342,Empresa Industrial 1342,Alimentos,Média,Interna,Média,1412429147.89,3413884.48,36472.5,False,2019-01-12,False,2026-01-03 20:28:51.556517
C01343,Empresa Industrial 1343,Papel e Celulose,Média,Terceirizada,Alta,1070107230.91,722746.41,21551.47,False,2003-09-21,True,2026-01-03 20:28:51.556528
C01344,Empresa Industrial 1344,Siderurgia,Pequena,Terceirizada,Média,2233794311.99,3378916.32,47422.07,False,2024-01-01,True,2026-01-03 20:28:51.556537
C01345,Empresa Industrial 1345,Mineração,Grande,Interna,Média,3537420066.5,1432904.41,40051.65,True,2012-07-31,True,2026-01-03 20:28:51.556547
C01346,Empresa Industrial 1346,Energia,Grande,Mista,Alta,3880838663.95,964137.79,22496.17,True,2011-11-27,False,2026-01-03 20:28:51.556555
C01347,Empresa Industrial 1347,Automotiva,Média,Interna,Média,2398735371.66,3211545.47,44453.05,False,2008-10-12,False,2026-01-03 20:28:51.556565
C01348,Empresa Industrial 1348,Automotiva,Grande,Interna,Alta,711032153.07,1352366.34,47015.48,False,2023-10-20,True,2026-01-03 20:28:51.556574
C01349,Empresa Industrial 1349,Química,Média,Interna,Média,3647640032.66,487819.06,10918.05,True,2021-01-29,True,2026-01-03 20:28:51.556583
C01350,Empresa Industrial 1350,Química,Média,Interna,Alta,3054445754.23,2047159.69,44916.33,False,2006-01-28,True,2026-01-03 20:28:51.556592
C01351,Empresa Industrial 1351,Alimentos,Média,Interna,Média,4183430954.08,279967.75,39665.79,False,2015-09-22,True,2026-01-03 20:28:51.556601
C01352,Empresa Industrial 1352,Química,Pequena,Mista,Baixa,1095323306.96,3812542.76,39888.24,True,2000-07-28,True,2026-01-03 20:28:51.556610
C01353,Empresa Industrial 1353,Automotiva,Grande,Mista,Baixa,1653261784.55,1424064.46,44511.56,False,2006-06-24,True,2026-01-03 20:28:51.556619
